day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-05-24,0.14104603126413995,0.9487267417316798,-0.09394598737700618,0.9072957980750015,42.0
2023-05-25,0.0018156196268905745,0.7663926195996745,-0.04801938184533228,1.151323300162365,30.0
2023-05-26,-0.02410921714080634,1.1340011674571826,-0.0771112242686399,0.8728121641430614,55.0
2023-05-27,0.1383073277621623,0.726603181441957,-0.05325774158605099,1.0560327932973315,65.0
2023-05-28,-0.4272083051209732,1.2411834545906353,-0.06396566539735224,0.9078540670977092,17.0
2023-05-29,-0.08864886610756757,1.0216525038311437,-0.18662080948138773,0.5649835949735933,24.0
2023-05-30,-0.14087548721263413,1.06034605232962,-0.3073515882171583,0.4233065049075871,32.0
2023-05-31,-0.13131390106521226,1.0814921960468555,0.060971033060990575,1.0559249202921495,53.0
2023-06-01,0.25498306633143725,0.764413922798365,-0.10744697630483238,1.0190998823110444,30.0
2023-06-02,0.3343225231128995,1.1996222546437194,0.015760759195002593,0.8340438128269424,32.0
2023-06-03,0.03397421983445144,1.3321268263160986,0.2712539402222911,1.694447122297312,13.0
2023-06-04,-0.4779813682097666,0.9428697571491192,-0.474149851887349,0.16312434139758972,10.0
2023-06-05,-0.11364218797683998,1.0536102651707306,-0.16725366485609688,0.5683737672780803,21.0
2023-06-06,-0.021796585422678334,0.9425842993646342,-0.4080430225574739,0.1326315162531993,24.0
2023-06-07,-0.08245251569944591,0.8728277659495993,0.1040595076495441,1.1381902090174258,70.0
2023-06-08,0.06660470055770962,1.333307593234062,0.26125771165639206,1.2222099886343376,21.0
2023-06-09,0.05740006203269826,1.0778557937302469,-0.0028903906678701668,0.8842956360131645,29.0
2023-06-10,0.12608216857111176,0.408051987772144,0.055979097895053884,0.9608751928569308,20.0
2023-06-11,0.026050502678625388,0.8512845790573262,0.09246965509760016,1.1890517565062961,10.0
2023-06-12,0.3640928200266278,0.8622791872125232,-0.1141691295738963,0.6773350818175531,47.0
2023-06-13,0.08406902120018821,0.9609432441945397,-0.18652871782816063,0.7546267025928707,58.0
2023-06-14,-0.249699134277459,1.149555822388378,0.15385294709339736,1.436143172997701,41.0
2023-06-15,0.36606023017153083,1.145314545814596,-0.17387623302030092,0.6397188679274894,23.0
2023-06-16,0.0957438944928987,1.2736835903707564,-0.12459444936191459,0.714128184420239,39.0
2023-06-17,-0.42873109778431756,1.5076045875257655,0.3779233513810681,1.1601941621344434,16.0
2023-06-18,-0.07816256849701503,0.970056446875133,-0.22497507821181628,0.7191130623254904,12.0
2023-06-19,0.07565678967442396,1.0840236440840219,-0.13944992424052935,0.8377507074766755,66.0
2023-06-20,0.05328099532573497,1.1664749667784617,-0.20914284612292555,0.8063620493476538,45.0
2023-06-21,-0.06438919383892576,1.0650541445542439,-0.10366906154332586,1.2612186363057092,53.0
2023-06-22,0.15269157262295402,1.1106518665359473,0.01689481636020813,0.770476225288903,31.0
2023-06-23,0.04529063154843154,1.006760342342526,-0.1383570302949083,0.6726439102263453,35.0
2023-06-24,-0.13746186118413972,0.8000353936007406,-0.3426959152408039,0.3446152179573689,55.0
2023-06-25,0.41505351142427277,1.1084119580914078,0.22710499872083947,1.073725560657426,14.0
2023-06-26,-0.01783138502873644,1.0409961682410835,0.06419912545374926,0.8910290739613963,36.0
2023-06-27,0.16353449296508016,1.1437078304641863,0.12762568966077625,1.0002147112020834,26.0
2023-06-28,-0.3650198707857136,1.1782910237684827,-0.1994838275069881,0.5749813707087015,27.0
2023-06-29,-0.253423878230277,0.9780152408018349,0.04976350218031181,1.055808572815916,46.0
2023-06-30,-0.03851678055126707,1.3031175317853454,-0.029943381301148285,1.178791138039256,25.0
2023-07-01,-0.07073045659043953,0.9428052559296876,0.20428413356119696,1.106254944505801,9.0
2023-07-02,0.0062964152008759865,1.1343711597908166,0.34740117390479136,1.2806907775063867,42.0
2023-07-03,0.29982306643832735,0.7866309748697111,0.06443179896684244,1.1167365400242615,21.0
2023-07-04,0.12337569930369363,1.0217169147327638,-0.20225307992194175,0.606320995581397,36.0
2023-07-05,-0.06039941133686255,0.9425485043111138,-0.2632812460726724,0.36393378927497494,22.0
2023-07-06,-0.40026619933347996,0.8496931993023381,0.07140718136188919,1.0199307340196087,48.0
2023-07-07,-0.2548872032912614,1.084821491649532,-0.07847014524130708,0.7437099383090999,50.0
2023-07-08,0.46162798724951165,0.8075710120110013,0.11985203392971779,1.165478241187879,30.0
2023-07-09,-0.02728591262583333,1.049743223799147,-0.18916594138508136,0.44831905652565907,13.0
2023-07-10,0.5563196080599626,0.9899556258555126,0.1029861988727415,1.1474716752190384,31.0
2023-07-11,-0.00930905372328994,1.2145390152556053,-0.1546475405462524,0.6964852454453516,21.0
2023-07-12,0.06046552226308139,0.9074734487861362,0.02824322109126036,0.915987170407574,38.0
2023-07-13,0.343917093469248,1.198435652020897,-0.06630450600085495,1.151815667544027,27.0
2023-07-14,-0.19739199482051642,1.0860663656467704,0.3359570521987067,1.3698342887759827,24.0
2023-07-15,0.47823656603345427,1.1496843237063616,0.14454474741331919,1.3919895085685663,7.0
2023-07-16,-0.7249702689986229,1.0166132783217166,0.33382460284251686,0.9950247319917863,12.0
2023-07-17,-0.18509224173671857,0.9783662591703334,-0.01278730529691931,0.830208836920109,47.0
2023-07-18,-0.31773666667132,1.2153557602905012,0.10365939341669587,0.9643692090599788,27.0
2023-07-19,-0.14276095722677967,0.7974436392022647,-0.15136946617963568,0.7590949066845251,75.0
2023-07-20,-0.3441469837569314,1.146850017182456,-0.2709409940020078,0.4556963277073113,40.0
2023-07-21,-0.3805016322130331,0.8022790816533402,-0.2370185851901956,0.43826826179173983,18.0
2023-07-22,-0.06638578663558718,0.8914698445281064,-0.00650899315830613,0.8896285970650144,42.0
2023-07-23,0.2723719203803954,0.969863800211465,0.0812703071071517,0.9552730539419725,15.0
2023-07-24,-0.17000963710527228,0.7325675933929514,-0.06249006024000227,0.7768081168581469,54.0
2023-07-25,-0.009879536540408877,0.8934626659358749,0.34490222336266635,1.1099650288057448,39.0
2023-07-26,0.001690393983234546,0.707538277525826,-0.0404231089269737,0.7134562773238264,21.0
2023-07-27,0.21679254850666624,1.1767040162123783,-0.14761693081787908,0.6697966045736147,30.0
2023-07-28,0.038208713605049155,1.0234264721748758,-0.21026635622733017,0.5847902354829643,64.0
2023-07-29,-0.1173386776240675,1.0623051854487802,0.0485634849242028,1.1653623945919074,33.0
2023-07-30,-0.011478182059511429,1.054473262553567,-0.273803739764014,0.5649066323182923,17.0
2023-07-31,-0.3008774385270426,1.0562366224096738,-0.32210851312763095,0.549877731828468,37.0
2023-08-01,0.011244208197353901,0.793980879819536,-0.015703474763761802,0.8951038158014983,36.0
2023-08-02,-0.2650163266333139,1.0488190265481874,0.0395998753036728,0.9309709516443998,15.0
2023-08-03,-0.10876130822566211,0.6487639215531605,-0.22722879446561087,0.6258461366387402,26.0
2023-08-04,-0.05401504779359877,0.9441600057787062,0.007542907096566422,0.9702667303174795,58.0
2023-08-05,-0.17744429756910285,0.9250628543419755,0.004665841931291074,0.9857935922074993,47.0
2023-08-06,-0.13544822642034396,0.8105322896917152,-0.14370263734737318,0.6561228467038321,41.0
2023-08-07,-0.06357477512662241,1.1243369898750508,0.4120819327554306,1.4144583490125275,27.0
2023-08-08,-0.15496457432148292,0.9850214848243678,-0.33537724875987324,0.4017512833295935,36.0
2023-08-09,0.2969280644818193,0.8980738517296358,0.018045123441071564,1.3581892585113058,15.0
2023-08-10,0.061744836173473615,0.7042354871726143,0.16129001308245874,0.919911124669368,31.0
2023-08-11,-0.3656620420242711,1.0592595921549115,-0.14488008311393988,1.0272524257336029,24.0
2023-08-12,-0.10676432867087791,1.0007274320395374,-0.19737259940115812,0.7755753730717783,16.0
2023-08-13,-0.10001023219741002,1.058283400078804,0.3115998014621648,1.3570507024014706,42.0
2023-08-14,0.18975765457261692,0.8036530771644682,0.3739962546984826,1.1877261357457523,24.0
2023-08-15,0.06038629777539508,1.0417317312886731,-0.11573896595926805,1.0109431033691958,28.0
2023-08-16,-0.03214955073126169,1.0065373688401316,-0.014252603316551881,1.0168689664044173,43.0
2023-08-17,0.27215043832854113,0.9028445340889387,0.47352223310351865,1.355146707229934,22.0
2023-08-18,-0.039861234777468564,0.9575669547007651,-0.0458336833890485,0.8868370116471254,36.0
2023-08-19,-0.45637195663095204,0.9460997575475153,-0.27144981088150233,0.6640572191300542,41.0
2023-08-20,-0.016496728448845734,1.1181109542746208,-0.30749980102812713,0.43393911092927195,32.0
2023-08-21,0.06336535298475682,1.203277116875409,-0.23841471654571042,0.6674298091404635,44.0
2023-08-22,0.014715401866874374,0.8439603729153475,-0.17227780890347716,0.6096736217691994,30.0
2023-08-23,-0.3291597854336368,1.0792380051568773,-0.3091069561120865,0.45804144800888597,32.0
2023-08-24,-0.2234943007117387,1.0305633370023537,0.2716739879475819,1.2688476352078475,38.0
2023-08-25,-0.24981064367261785,0.9308880490812799,0.2820575089678183,1.5372471017009068,36.0
2023-08-26,-0.421702911160577,0.6513863212117974,0.27718777463229827,1.8581611874687,7.0
2023-08-27,-0.06577021246358983,1.1085515492554658,-0.2490322342529856,0.49164875460341834,13.0
2023-08-28,-0.046123401715667596,0.967367306497572,0.12319354741854213,0.979438285854066,29.0
2023-08-29,0.024812458515937004,0.7279205526455177,0.25478488253524595,1.0448142852644269,19.0
2023-08-30,0.3149739385164935,1.027334072227575,-0.3018696506561279,0.29744376992148586,26.0
2023-08-31,-0.2467055481402493,0.9559509420406026,-0.12548272602861085,0.8365754028391165,37.0
2023-09-01,0.05094855899823583,0.5968579390456787,0.20241206147778665,1.4309044007084832,31.0
2023-09-02,0.46006245258284856,0.793178345376733,-0.1112578894832777,0.7625127463274758,13.0
2023-09-03,-0.3797625423974357,0.880132760628908,-0.2895341951627097,0.3744659124874357,15.0
2023-09-04,-0.039711051718657936,1.025176677476751,-0.054042203049711864,0.9608515577467464,53.0
2023-09-05,-0.19904318576992336,1.1802460327834767,0.12784352342603278,1.2480574373298323,44.0
2023-09-06,0.11809664326695646,0.877217732952394,0.06630685299849504,1.178528444103271,34.0
2023-09-07,-0.29272011730668984,1.1717928758794616,-0.31026950141066617,0.44845790992249945,31.0
2023-09-08,0.04594040006684161,0.7867263494480792,0.09430255505404353,1.3104237176358098,34.0
2023-09-09,0.049903718064884625,0.904299708343961,-0.15545879127586765,0.6649215975376942,49.0
2023-09-10,0.17740580260954397,0.7722525010385454,-0.07378807949330256,0.6492154765918593,19.0
2023-09-11,0.3251220030768852,1.0141832723843036,-0.08811124951415186,0.8116786668796202,20.0
2023-09-12,0.09354294412391212,0.5790069691751938,-0.3257100807175624,0.32143708233354185,13.0
2023-09-13,0.10911902960492866,0.7715214738550971,-0.1083771281891511,0.7972321893768918,29.0
2023-09-14,0.08848791154839973,1.0023012171829124,-0.016670179691794903,0.8620155051139377,48.0
2023-09-15,0.18091636725646748,1.0172923376193923,-0.28876591115846695,0.4103706907455509,34.0
2023-09-16,-0.26508225741550906,1.0495642289761435,0.40740041893213264,1.4853360825220248,38.0
2023-09-17,-0.13685481516236672,1.0781799416849116,-0.051305671133902546,0.8401455742280572,22.0
2023-09-18,-0.05369788594670204,0.9721093971819158,-0.18226476968819322,0.8736084624993073,55.0
2023-09-19,0.028695451219243412,1.156090292147064,-0.38884738616807907,0.13736460211620197,20.0
2023-09-20,-0.11768276788756017,1.0296177178896386,0.006165787803380774,0.9543823736665809,37.0
2023-09-21,-0.10859549314288829,1.1478895811893297,-0.1099381218639472,0.9699406938898033,54.0
2023-09-22,0.021628362351763325,0.9712263698765683,-0.20767436314501223,0.6293092394404807,42.0
2023-09-23,-0.13684732325834983,1.0200144189571385,-0.06338444495305416,0.8300328272913957,31.0
2023-09-24,-0.287963967531349,0.5371388611600505,-0.4004049630727626,0.08528559344916876,9.0
2023-09-25,-0.047147531418241816,1.12891286866084,0.1024827994427611,1.1007677691673452,23.0
2023-09-26,-0.30690392848911263,0.7338503430921458,0.04697585005317013,1.167389185470279,35.0
2023-09-27,0.13731227013157438,1.2044057328923499,-0.044880131108410326,0.9310765484025986,29.0
2023-09-28,0.07731110512291649,0.672380275737134,0.2919239073460726,1.3464143890703408,24.0
2023-09-29,0.10928604631020065,0.5503727798631709,0.5505891972234711,1.6669165064676708,57.0
2023-09-30,-0.0005789288668199008,1.0848120155600933,-0.208183684213663,0.6912613470823825,32.0
2023-10-01,0.11412132794309633,0.8516137699934659,0.06127790558766764,0.9245841059915433,60.0
2023-10-02,-0.15614421263590766,0.796982984483546,-0.2851998224864209,0.5688020146191406,37.0
2023-10-03,-0.002757461429420333,1.2556688589116947,-0.10813148732539091,0.8652435367807089,28.0
2023-10-04,-0.6500571224631488,0.8073112462251452,-0.02888277137194176,1.1521325435310728,27.0
2023-10-05,-0.20599432724226627,1.138113109833775,-0.3221218840996961,0.28900875125280145,35.0
2023-10-06,-0.0042405867232983,0.8823783212689486,0.2426183268088673,1.1791412052621646,14.0
2023-10-07,-0.03403645898935778,0.9366053255611471,-0.12143894598608342,0.9900751334434107,13.0
2023-10-08,-0.2813301939725413,1.076767443827307,0.982232863368927,2.4123555601050963,11.0
2023-10-09,0.07841606789913699,0.7887255631580276,0.5832768970071697,1.7902508474968677,7.0
2023-10-10,-0.002395990184616126,1.1865393334622691,-0.22267169978062282,0.8062695459530044,44.0
2023-10-11,-0.07356514158720646,0.8977879027716051,0.07079721053037652,1.039598364267592,30.0
2023-10-12,-0.04635087107582127,1.0881392884193786,0.20860558518610156,0.9275204181401742,23.0
2023-10-13,-0.43648095747169796,0.9080350668105444,-0.06629767425271599,0.7244079040534213,14.0
2023-10-14,-0.14518348771147305,0.8813824981628724,0.020528908876207883,0.8196937041466572,29.0
2023-10-15,0.13970177712888324,1.2712184540754294,-0.21134192786228828,0.7034164998532635,18.0
2023-10-16,-0.4212211212345812,0.8947019287982831,-0.08104388017820882,0.6037382563888002,11.0
2023-10-17,0.10943115284393208,0.8096217713409749,0.11049207536590556,0.9533609328578448,25.0
2023-10-18,-0.133677373432708,1.0152509367569533,0.09825380756751309,1.2352098925452184,23.0
2023-10-19,0.07780596080891217,1.0322165418458282,-0.2873175570083318,0.45655741103333136,12.0
2023-10-20,0.11971042221014677,1.275947693898868,-0.09249884960826282,0.7232588198856772,24.0
2023-10-21,1.2073383623109,1.276119898680652,0.5269633118177003,1.162338624428328,7.0
2023-10-22,-0.14820553653715804,1.475728940178264,-0.4370595230576211,0.1133715510500187,8.0
2023-10-23,-0.2326556553420318,0.9272426509838,0.17924254790474045,0.9114333287148093,21.0
2023-10-24,-0.35106901940742957,0.8726015468020379,0.8104087221036844,2.317987935415158,18.0
2023-10-25,0.10884714499444738,0.5312374774350676,0.6179751117957172,2.122822394258014,12.0
2023-10-26,-0.13383122108990506,1.0131457933617487,0.00535777968311734,1.0097189651274585,7.0
2023-10-27,0.22011768693899816,1.2766925868447578,-0.07718807230255957,0.8640936847836047,17.0
2023-10-28,-1.7352326588874083,1.0,-0.38370933712980326,1.0,1.0
